page,id_in_page,details_page_url,agency_or_not,website
8,35,https://www.sortlist.com/agency/andinasoft,1,http://www.andinasoft.fr
8,36,https://www.sortlist.com/agency/log-in-line,1,http://www.loginline.com
8,37,https://www.sortlist.com/agency/yeah-communication,1,http://www.yeah-communication.com
8,38,https://www.sortlist.com/agency/software-domain,1,http://www.Software-domain.com
8,39,https://www.sortlist.com/agency/akuarohub,1,https://www.akuarohub.com
8,40,https://www.sortlist.com/agency/tocaan,1,https://www.tocaan.com
8,41,https://www.sortlist.com/agency/segwitz-tech,1,https://segwitz.com
8,42,https://www.sortlist.com/agency/influid-creative-digital-agency,1,https://influid.nl
8,43,https://www.sortlist.com/agency/creativegray,1,https://creativegray.com/
8,44,https://www.sortlist.com/agency/codezeros-2,1,https://www.codezeros.com/
8,45,https://www.sortlist.com/agency/evocode,1,http://evocode.net/
8,46,https://www.sortlist.com/agency/clixifi,1,http://www.clixifi.com
8,47,https://www.sortlist.com/agency/level30wizards,1,https://level30wizards.com
8,48,https://www.sortlist.com/agency/jajuma,1,https://www.jajuma.de/de
8,49,https://www.sortlist.com/agency/business-unicorns,1,https://www.business-unicorns.com
8,50,https://www.sortlist.com/agency/digitalu,1,https://digitalu.be
9,1,https://www.sortlist.com/agency/darecorp,1,http://www.darecp.com
9,2,https://www.sortlist.com/agency/chispa-lab,1,http://chispalab.co
9,3,https://www.sortlist.com/agency/purelogics,1,https://www.purelogics.net/
9,4,https://www.sortlist.com/agency/hyper-media-labs,1,https://hypermedialabs.com/
9,5,https://www.sortlist.com/agency/venrup,1,https://www.venrup.com
9,6,https://www.sortlist.com/agency/foster,1,https://www.teamfoster.nl
9,7,https://www.sortlist.com/agency/wegile,1,https://wegile.com/
9,8,https://www.sortlist.com/agency/awwbit-digital,1,https://awwbit.com/
9,9,https://www.sortlist.com/agency/flux-technologies,1,https://fluxtech.me/
9,10,https://www.sortlist.com/agency/mobile-reality,1,https://mobilereality.pl
9,11,https://www.sortlist.com/agency/the-tech-unit-consulting-llc,1,https://thetechunit.com
9,12,https://www.sortlist.com/agency/code-on,1,https://code-on.be
9,13,https://www.sortlist.com/agency/fyher,1,http://www.fyher.com
9,14,https://www.sortlist.com/agency/cube,1,http://www.cube.nl
9,15,https://www.sortlist.com/agency/elegant-bits,1,http://www.elegantbits.net
9,16,https://www.sortlist.com/agency/w3nuts-5aa01f23-2234-4bd9-83f7-ba411f8447e9,1,http://w3nuts.co.uk/
9,17,https://www.sortlist.com/agency/moqod,1,https://www.moqod.com
9,18,https://www.sortlist.com/agency/appmeup-2,1,https://appmeup.fr
9,19,https://www.sortlist.com/agency/bureau-billy,1,http://www.bureaubilly.com
9,20,https://www.sortlist.com/agency/lightbase,1,http://www.lightbase.nl
9,21,https://www.sortlist.com/agency/o2one-labs,1,http://www.o2onelabs.com
9,22,https://www.sortlist.com/agency/anzimaty,1,https://www.anzimaty.com/Home/Ecommerce
9,23,https://www.sortlist.com/agency/leikir-web,1,https://web.leikir.io/
9,24,https://www.sortlist.com/agency/oldboy-creative-development,1,http://www.oldboycd.com
9,25,https://www.sortlist.com/agency/n-a-m-tech-ltd,1,https://namtech.com.au
9,26,https://www.sortlist.com/agency/wehyphens-private-limited,1,https://www.brancosoft.com/
9,27,https://www.sortlist.com/agency/cafffeine,1,http://www.cafffeine.com
9,28,https://www.sortlist.com/agency/dreamlabs-nigeria-ltd,1,https://www.dreamlabs.com.ng
9,29,https://www.sortlist.com/agency/big-field-digital,1,https://www.bigfielddigital.com
9,30,https://www.sortlist.com/agency/graffino,1,https://graffino.com
9,31,https://www.sortlist.com/agency/bonanza-design,1,https://bonanza.design
9,32,https://www.sortlist.com/agency/la-factoria-grafica-2,1,https://www.lafactoriagrafica.com
9,33,https://www.sortlist.com/agency/upplabs-llc,1,https://www.upplabs.com?ref=sortlist
9,34,https://www.sortlist.com/agency/control-alt-coop-eg,1,https://ctrl.alt.coop
9,35,https://www.sortlist.com/agency/chilicon-it-solutions-gmbh,1,https://www.chilicon-it.de
9,36,https://www.sortlist.com/agency/owebest-technologies-private-limited,1,http://www.owebest.com
9,37,https://www.sortlist.com/agency/priorapps-app-entwicklung,1,https://priorapps.com/
9,38,https://www.sortlist.com/agency/all-front,1,http://allfront.io
9,39,https://www.sortlist.com/agency/the-information-company-tic,1,https://www.ticworks.com/
9,40,https://www.sortlist.com/agency/kalieris,1,https://www.kalieris.com/
9,41,https://www.sortlist.com/agency/altruis,1,http://www.altruis.be
9,42,https://www.sortlist.com/agency/inoxoft,1,https://inoxoft.com/
9,43,https://www.sortlist.com/agency/devpassionacademy,1,http://devpassionacademy.com
9,44,https://www.sortlist.com/agency/pixelsafari-e-commerce-solutions,1,https://pixelsafari.net
9,45,https://www.sortlist.com/agency/updoer-technology,1,https://updoertechnology.com/
9,46,https://www.sortlist.com/agency/lantern-digital,1,https://lantern.digital
9,47,https://www.sortlist.com/agency/bitfactory-gmbh-2,1,https://www.bitfactory.io/de/
9,48,https://www.sortlist.com/agency/snow-hill-digital,1,https://www.snowhilldigital.in/
9,49,https://www.sortlist.com/agency/dashbouquet-development,1,https://dashbouquet.com/
9,50,https://www.sortlist.com/agency/wecodepixels,1,https://wecodepixels.com/
10,1,https://www.sortlist.com/agency/pixel-values-technolabs,1,https://www.pixelvalues.com
10,2,https://www.sortlist.com/agency/helyx,1,https://www.helyx.io/
10,3,https://www.sortlist.com/agency/networkcode-tech-solution,1,https://www.networkcode.es/
10,4,https://www.sortlist.com/agency/lucent-technologies,1,https://lucenttechnologies.co.tz
10,5,https://www.sortlist.com/agency/softkit,1,https://softkitit.com
10,6,https://www.sortlist.com/agency/sensidev-srl,1,https://sensidev.net/
10,7,https://www.sortlist.com/agency/ambient-5,1,https://ambient.digital
10,8,https://www.sortlist.com/agency/s2s-marketing,1,https://s2smark.com/
10,9,https://www.sortlist.com/agency/edgco,1,https://www.edgco.fr
10,10,https://www.sortlist.com/agency/codiux,1,https://codiux.net
10,11,https://www.sortlist.com/agency/dij,1,https://www.dij.digital
10,12,https://www.sortlist.com/agency/rabbit-technology,1,https://rabbittec.com
10,13,https://www.sortlist.com/agency/semidot-infotech,1,https://semidotinfotech.com/
10,14,https://www.sortlist.com/agency/wearegroup,1,https://www.wearegroup.de/
10,15,https://www.sortlist.com/agency/media-mkr,1,https://mediamkr.tn
10,16,https://www.sortlist.com/agency/yappa,1,https://www.yappa.be
10,17,https://www.sortlist.com/agency/triptyk,1,https://www.triptyk.eu/
10,18,https://www.sortlist.com/agency/mutual-mobile,1,https://mutualmobile.com
10,19,https://www.sortlist.com/agency/blubird-4447100b-a35e-4fcc-a3ea-bb0fb1b72b16,1,https://www.blubird.eu
10,20,https://www.sortlist.com/agency/sumatosoft,1,http://sumatosoft.com
10,21,https://www.sortlist.com/agency/booreiland,1,https://booreiland.amsterdam
10,22,https://www.sortlist.com/agency/wandi,1,http://www.wandi.fr
10,23,https://www.sortlist.com/agency/all-in-event,1,http://www.all-in-event.com/
10,24,https://www.sortlist.com/agency/captive,1,http://www.captive.fr
10,25,https://www.sortlist.com/agency/devgap,1,https://www.devgap.uk
10,26,https://www.sortlist.com/agency/scideas-solutions-private-limited,1,https://scideassolutions.com
10,27,https://www.sortlist.com/agency/fameget-consultants-private-limited,1,http://www.fameget.com
10,28,https://www.sortlist.com/agency/tvisha-technologies-pvt-ltd,1,http://www.tvisha.com
10,29,https://www.sortlist.com/agency/smart-code,1,http://www.smartcode.eu
10,30,https://www.sortlist.com/agency/costansin,1,https://www.costansin.com
10,31,https://www.sortlist.com/agency/neoteric,1,http://neoteric.eu/
10,32,https://www.sortlist.com/agency/zettanium,1,http://www.zettanium.com
10,33,https://www.sortlist.com/agency/bugraptors,1,https://www.bugraptors.com
10,34,https://www.sortlist.com/agency/digis,1,https://digiscorp.com/
10,35,https://www.sortlist.com/agency/overgen,1,https://overgen.com
10,36,https://www.sortlist.com/agency/vance,1,https://www.vancehq.nl
10,37,https://www.sortlist.com/agency/lab900,1,http://lab900.com
10,38,https://www.sortlist.com/agency/buuuk,1,https://buuuk.com/
10,39,https://www.sortlist.com/agency/thomas-rad-creative-branding,1,http://www.thomasandrad.com
10,40,https://www.sortlist.com/agency/open-web-addict,1,https://www.openwebaddict.com/
10,41,https://www.sortlist.com/agency/beer-n-tea-2,1,http://www.beerntea.com
10,42,https://www.sortlist.com/agency/acinonyx-web-agency,1,http://acinonyxweb.agency
10,43,https://www.sortlist.com/agency/gravity-storm,1,https://www.gravityandstorm.de/
10,44,https://www.sortlist.com/agency/punktachtneun,1,http://www.punktachtneun.de
10,45,https://www.sortlist.com/agency/highware-for-it-services,1,http://high-ware.com/
10,46,https://www.sortlist.com/agency/uzer,1,https://www.uzer.co
10,47,https://www.sortlist.com/agency/datarockets,1,https://datarockets.com/
10,48,https://www.sortlist.com/agency/greg-solutions,1,https://greg-solutions.com
10,49,https://www.sortlist.com/agency/jimenapascual,1,https://jimenapascual.com
10,50,https://www.sortlist.com/agency/raftlabs,1,https://raftlabs.co/?utm_source=sortlist
11,1,https://www.sortlist.com/agency/pragmea,1,https://www.pragmea.fr
11,2,https://www.sortlist.com/agency/idea-link,1,https://idealink.tech/
11,3,https://www.sortlist.com/agency/greyloud-software-design-development,1,https://www.greyloud.com
11,4,https://www.sortlist.com/agency/onabitz,1,https://onabitz.com
11,5,https://www.sortlist.com/agency/nevina-infotch,1,https://www.nevinainfotech.com/magento-development-service
11,6,https://www.sortlist.com/agency/imenso-software,1,https://www.imensosoftware.com/
11,7,https://www.sortlist.com/agency/design-master,1,https://www.design-master.com/
11,8,https://www.sortlist.com/agency/afterlogic-works,1,https://afterlogic.works/
11,9,https://www.sortlist.com/agency/jaydevs,1,https://jaydevs.com/
11,10,https://www.sortlist.com/agency/ignaz-software,1,https://ignaz.nl
11,11,https://www.sortlist.com/agency/innomizetech,1,https://www.innomizetech.com
11,12,https://www.sortlist.com/agency/wezom-2,1,https://wezom.com
11,13,https://www.sortlist.com/agency/glorium-technologies,1,https://gloriumtech.com/
11,14,https://www.sortlist.com/agency/upsilon,1,https://www.upsilonit.com/
11,15,https://www.sortlist.com/agency/yunivers-ug-haftungsbeschrankt,1,https://yunivers.de
11,16,https://www.sortlist.com/agency/golden-owl-consulting-ltd,1,https://goldenowl.asia/
11,17,https://www.sortlist.com/agency/david-georges-fresh-web-dev,1,https://www.davidgeorges.be
11,18,https://www.sortlist.com/agency/ags-cybertechand-software-solution-pvt-ltd,1,http://www.agscybertech.com
11,19,https://www.sortlist.com/agency/sputnik-digital,1,https://sputnik.digital
11,20,https://www.sortlist.com/agency/wdf,1,http://www.wdf.cz/
11,21,https://www.sortlist.com/agency/gosidesign,1,https://www.gosidesign.nl
11,22,https://www.sortlist.com/agency/maqe-bangkok-co-ltd,1,http://www.maqe.com
11,23,https://www.sortlist.com/agency/webisoft,1,http://webisoft.com
11,24,https://www.sortlist.com/agency/kweetix,1,https://www.kweetix.com
11,25,https://www.sortlist.com/agency/droids-on-roids,1,http://thedroidsonroids.com
11,26,https://www.sortlist.com/agency/pulse-digital,1,https://pulsedigital.ae/
11,27,https://www.sortlist.com/agency/one-logic,1,http://onelogic.fr/
11,28,https://www.sortlist.com/agency/amoniac-ou,1,http://amoniac.eu
11,29,https://www.sortlist.com/agency/yarmobile,1,https://yarmobile.com/en/
11,30,https://www.sortlist.com/agency/vivid-binaries-gmbh,1,https://www.vividbinaries.com/
11,31,https://www.sortlist.com/agency/engaged,1,http://www.engaged.be
11,32,https://www.sortlist.com/agency/ittraders-pvt-ltd,1,https://ittraders.net
11,33,https://www.sortlist.com/agency/async-labs,1,https://www.asynclabs.co
11,34,https://www.sortlist.com/agency/tyro,1,http://www.tyrohq.com
11,35,https://www.sortlist.com/agency/easy-developpement,1,http://www.easy-developpement.fr
11,36,https://www.sortlist.com/agency/viable-labs,1,http://viable.is
11,37,https://www.sortlist.com/agency/think-up,1,https://www.thinkup-bh.com
11,38,https://www.sortlist.com/agency/itmedia,1,https://www.itmedia.online/
11,39,https://www.sortlist.com/agency/kibatic,1,https://kibatic.com
11,40,https://www.sortlist.com/agency/adviseme,1,https://www.adviseme.fr
11,41,https://www.sortlist.com/agency/jetruby-agency,1,https://www.jetruby.com/?utm_campaign=sortlist_profile&amp;utm_source=sortlist&amp;utm_medium=referral&amp;utm_content=review_platforms
11,42,https://www.sortlist.com/agency/freya-infosys,1,http://www.freyainfosys.nl
11,43,https://www.sortlist.com/agency/softrize,1,https://softrize.com/
11,44,https://www.sortlist.com/agency/alpha-digital,1,http://www.alphadigit.al
11,45,https://www.sortlist.com/agency/zodinet,1,https://zodinet.com
11,46,https://www.sortlist.com/agency/pixellab,1,http://www.pixellab.be
11,47,https://www.sortlist.com/agency/teqsense,1,https://teqsense.com
11,48,https://www.sortlist.com/agency/soluciones-web-grupo-trevenque,1,https://solucionesweb.trevenque.es
11,49,https://www.sortlist.com/agency/virgotech,1,https://www.facebook.com/virgotech2018
11,50,https://www.sortlist.com/agency/kitrum,1,https://kitrum.com/
12,1,https://www.sortlist.com/agency/active-bridge-llc,1,https://activebridge.org/
12,2,https://www.sortlist.com/agency/famo-group,1,http://www.famogroup.com
12,3,https://www.sortlist.com/agency/connect-platform,1,http://connect-platform.com
12,4,https://www.sortlist.com/agency/agence-fractale,1,http://www.agence-fractale.fr
12,5,https://www.sortlist.com/agency/brights,1,https://brights.io/?utm_source=sortlist.com&amp;utm_medium=referral
12,6,https://www.sortlist.com/agency/verikool,1,https://www.verikool.com
12,7,https://www.sortlist.com/agency/izisolutions,1,http://izipresta.com
12,8,https://www.sortlist.com/agency/quop,1,http://quop.brussels
12,9,https://www.sortlist.com/agency/webconcepter,1,https://www.webconcepter.com
12,10,https://www.sortlist.com/agency/numeric-way,1,https://www.numericway.net/
12,11,https://www.sortlist.com/agency/mobirev,1,https://www.mobirevo.com
12,12,https://www.sortlist.com/agency/axmit,1,http://axmit.com
12,13,https://www.sortlist.com/agency/right-information,1,https://rightinformation.com/
12,14,https://www.sortlist.com/agency/encabox,1,https://encabox.com
12,15,https://www.sortlist.com/agency/stridely-solutions,1,https://www.stridelysolutions.com/
12,16,https://www.sortlist.com/agency/noesis-digital,1,http://noesis.digital
12,17,https://www.sortlist.com/agency/alles-online,1,https://www.allesonline.nl/
12,18,https://www.sortlist.com/agency/tehilla-media,1,http://www.tehillamedia.com
12,19,https://www.sortlist.com/agency/innotech-vietnam-corporation,1,http://innotech-vn.com/
12,20,https://www.sortlist.com/agency/apps-maven,1,https://appsmaventech.com/
12,21,https://www.sortlist.com/agency/the-wetailers,1,https://www.thewetailers.fr/
12,22,https://www.sortlist.com/agency/hookit-company-limited,1,https://www.hookit.co.tz
12,23,https://www.sortlist.com/agency/egid,1,http://www.egidegypt.com
12,24,https://www.sortlist.com/agency/2c-solution,1,https://2csolution.com
12,25,https://www.sortlist.com/agency/i-logs,1,https://www.i-logs.com
12,26,https://www.sortlist.com/agency/oves-enterprise,1,https://de.ovesenterprise.com/
12,27,https://www.sortlist.com/agency/rubikal,1,http://rubikal.com
12,28,https://www.sortlist.com/agency/nrds-the-it-company,1,http://www.nrds.be
12,29,https://www.sortlist.com/agency/alameda-dev,1,http://alamedadev.com
12,30,https://www.sortlist.com/agency/cynojine-technology,1,https://www.cynojine.com
12,31,https://www.sortlist.com/agency/tech-combine,1,https://www.techcombine.co/
12,32,https://www.sortlist.com/agency/diq-mobile-app-development-company-in-qatar,1,http://www.developerinqatar.com
12,33,https://www.sortlist.com/agency/bemerkt,1,https://bemerkt.de
12,34,https://www.sortlist.com/agency/spacepilots,1,http://www.spacepilots.co
12,35,https://www.sortlist.com/agency/pacom1,1,https://www.pacom1.com/
12,36,https://www.sortlist.com/agency/redbee-software,1,https://redbeesoftware.com/
12,37,https://www.sortlist.com/agency/hygge-software,1,https://hygge.software/
12,38,https://www.sortlist.com/agency/l-n-schaffrath-digitalmedien-gmbh,1,http://www.schaffrath.de/digital
12,39,https://www.sortlist.com/agency/roundpixel,1,http://round-pixel.net
12,40,https://www.sortlist.com/agency/vaival-technologies,1,https://www.vaival.com/
12,41,https://www.sortlist.com/agency/humanoids-b-v,1,https://humanoids.nl
12,42,https://www.sortlist.com/agency/fiftyfive-development,1,http://www.fiftyfive.dev
12,43,https://www.sortlist.com/agency/bytes-pixels,1,https://bytes-and-pixels.de/
12,44,https://www.sortlist.com/agency/screen-frontier,1,http://www.screenfrontier.com
12,45,https://www.sortlist.com/agency/accession,1,https://www.accessionn.com/
12,46,https://www.sortlist.com/agency/neurosys,1,https://neurosys.com/
12,47,https://www.sortlist.com/agency/uhp-software,1,https://uhp.digital
12,48,https://www.sortlist.com/agency/techies-app-technologies-sdn-bhd,1,https://techies.app
12,49,https://www.sortlist.com/agency/the-only-group,1,https://the-only-group.com
12,50,https://www.sortlist.com/agency/appify-limited,1,http://www.appify.digital
13,1,https://www.sortlist.com/agency/shak-kit,1,https://shak-kit.com
13,2,https://www.sortlist.com/agency/sky,1,https://skygate.io
13,3,https://www.sortlist.com/agency/kmp-agency,1,https://kmp.agency/
13,4,https://www.sortlist.com/agency/worldux-net,1,
13,5,https://www.sortlist.com/agency/alt,1,https://www.alt.bzh/candidatureprojets
13,6,https://www.sortlist.com/agency/geomotiv,1,https://geomotiv.com/
13,7,https://www.sortlist.com/agency/solar-digital,1,https://solar-digital.com/
13,8,https://www.sortlist.com/agency/tgi-technologies,1,https://www.tgitechnologies.com/
13,9,https://www.sortlist.com/agency/hidden-brains-infotech-llc,1,https://www.hiddenbrains.com
13,10,https://www.sortlist.com/agency/appik,1,https://www.appik.ch
13,11,https://www.sortlist.com/agency/legion-apps,1,https://legionapps.netlify.app
13,12,https://www.sortlist.com/agency/ecomwise,1,https://www.ecomwise.com
13,13,https://www.sortlist.com/agency/ennit-interactive,1,https://www.ennit.de
13,14,https://www.sortlist.com/agency/adriel-solutions,1,https://adriel.solutions
13,15,https://www.sortlist.com/agency/deltologic,1,https://deltologic.com/
13,16,https://www.sortlist.com/agency/blisstech-multimedia-and-cybernetics-technology,1,https://www.blisstechng.com
13,17,https://www.sortlist.com/agency/windmill,1,https://www.windmill.digital/
13,18,https://www.sortlist.com/agency/solveit,1,https://solveit.dev/
13,19,https://www.sortlist.com/agency/5mart-studio,1,https://5mart.studio/
13,20,https://www.sortlist.com/agency/ilink,1,https://ilink.dev/
13,21,https://www.sortlist.com/agency/midnight-illusions-ltd,1,http://www.mi.ca
13,22,https://www.sortlist.com/agency/dx-solutions,1,http://www.dx-solutions.be
13,23,https://www.sortlist.com/agency/elemental-web-solutions-pty-ltd,1,https://www.elemental.co.za
13,24,https://www.sortlist.com/agency/netvor,1,https://www.netvor.co/
13,25,https://www.sortlist.com/agency/suneco-interactive-professionals,1,http://www.suneco.nl
13,26,https://www.sortlist.com/agency/10kb,1,http://www.10kb.nl
13,27,https://www.sortlist.com/agency/epigra,1,https://www.epigra.com/
13,28,https://www.sortlist.com/agency/techmagic,1,https://www.techmagic.co/
13,29,https://www.sortlist.com/agency/amsterdam-standard-s-l,1,https://amsterdamstandard.com/en/services/design-partner
13,30,https://www.sortlist.com/agency/clave-web,1,https://www.claveweb.com
13,31,https://www.sortlist.com/agency/dimension-multimedia-s-l,1,http://www.dimensionmultimedia.com
13,32,https://www.sortlist.com/agency/idearium-3-0,1,http://www.idearium30.com
13,33,https://www.sortlist.com/agency/anadea,1,https://anadea.info/
13,34,https://www.sortlist.com/agency/incuca,1,https://incuca.net/
13,35,https://www.sortlist.com/agency/the-papaya-group,1,http://www.thepapayagroup.com
13,36,https://www.sortlist.com/agency/creative-owl-agency,1,https://www.creative-owl.be
13,37,https://www.sortlist.com/agency/vertex-ray-technology,1,http://vertexray.com/
13,38,https://www.sortlist.com/agency/exthand,1,http://www.exthand.com
13,39,https://www.sortlist.com/agency/echo-5-atlanta-web-design,1,https://echo5web.com
13,40,https://www.sortlist.com/agency/2a-concept,1,http://www.2aconcept.fr
13,41,https://www.sortlist.com/agency/switchstance-2,1,https://switchstance.agency/
13,42,https://www.sortlist.com/agency/adamo-digital,1,https://adamodigital.com
13,43,https://www.sortlist.com/agency/jstack,1,https://www.jstack.eu
13,44,https://www.sortlist.com/agency/codewell,1,https://codewell.is/
13,45,https://www.sortlist.com/agency/comwebsolutions,1,http://comwebsolutions.com/
13,46,https://www.sortlist.com/agency/naes-consulting,1,http://naes-consulting.com
13,47,https://www.sortlist.com/agency/cyberlinetechnologies-com,1,https://cyberlinetechnologies.com
13,48,https://www.sortlist.com/agency/appoly,1,https://www.appoly.co.uk
13,49,https://www.sortlist.com/agency/naeka,1,https://www.naeka.fr
13,50,https://www.sortlist.com/agency/stilde,1,https://stilde.fr
14,1,https://www.sortlist.com/agency/qteam-solutions,1,http://www.qteam.solutions
14,2,https://www.sortlist.com/agency/foonkie-monkey,1,https://www.foonkiemonkey.co.uk
14,3,https://www.sortlist.com/agency/elegant-tech-solutions-aps,1,https://www.eleganttech.dk
14,4,https://www.sortlist.com/agency/monkeyproof,1,https://monkeyproof.be
14,5,https://www.sortlist.com/agency/develop,1,http://www.developandgo.fr
14,6,https://www.sortlist.com/agency/koji-kabuto,1,http://www.kojikabuto.es
14,7,https://www.sortlist.com/agency/pixelmate,1,http://pixel-mate.com
14,8,https://www.sortlist.com/agency/pixelium-group,1,http://pixelium-group.com/
14,9,https://www.sortlist.com/agency/lmc-france,1,http://www.lmc-web.fr
14,10,https://www.sortlist.com/agency/productcrafters,1,http://productcrafters.io
14,11,https://www.sortlist.com/agency/bamboo-internet,1,https://www.bamboo.nl
14,12,https://www.sortlist.com/agency/neovia,1,http://neovia.co
14,13,https://www.sortlist.com/agency/cnepho-synnefo-global,1,http://www.cnepho.com
14,14,https://www.sortlist.com/agency/pau-3,1,https://www.pau.be
14,15,https://www.sortlist.com/agency/neos,1,https://neos.lu/
14,16,https://www.sortlist.com/agency/casia-apps,1,https://www.casiaapps.com/
14,17,https://www.sortlist.com/agency/li-labs-australia,1,http://www.lilabs.com.au
14,18,https://www.sortlist.com/agency/smart-outsourcing-solutions,1,http://www.outsourcingall.com/
14,19,https://www.sortlist.com/agency/swoo-agence-numerique,1,http://swoo.ca/
14,20,https://www.sortlist.com/agency/lune-groupe,1,http://www.lunegroupe.com
14,21,https://www.sortlist.com/agency/coniolabs,1,https://coniolabs.com
14,22,https://www.sortlist.com/agency/mindtech-consultancy,1,https://www.mindtechconsultancy.com/
14,23,https://www.sortlist.com/agency/netarum,1,http://www.netarum.com
14,24,https://www.sortlist.com/agency/artifex-online,1,https://www.artifex-online.com/
14,25,https://www.sortlist.com/agency/simdo,1,http://www.simdo.nl
14,26,https://www.sortlist.com/agency/pixelplex-inc,1,https://pixelplex.io
14,27,https://www.sortlist.com/agency/la-kolmena-digital-s-l,1,https://www.lakolmena.com
14,28,https://www.sortlist.com/agency/webinerds,1,https://webinerds.com/
14,29,https://www.sortlist.com/agency/yesu-it-solution,1,http://www.yesuitsolution.com
14,30,https://www.sortlist.com/agency/sherpaa,1,http://www.sherpaa.ch
14,31,https://www.sortlist.com/agency/elsa-qatar,1,http://www.elsaqatar.com
14,32,https://www.sortlist.com/agency/ncoresoft-technologies,1,http://www.ncoresoft.com
14,33,https://www.sortlist.com/agency/brainvire-infotech-inc,1,https://www.brainvire.com
14,34,https://www.sortlist.com/agency/bluefin-solutions-limited,1,http://www.bluefinsolutions.co.tz
14,35,https://www.sortlist.com/agency/verbindungszentrum,1,https://www.verbindungszentrum.com
14,36,https://www.sortlist.com/agency/hourlydeveloper-io,1,https://hourlydeveloper.io/
14,37,https://www.sortlist.com/agency/gekko-fox,1,http://www.gekkofox.ro/
14,38,https://www.sortlist.com/agency/aryavrat-infotech-inc,1,https://www.aryausa.com/
14,39,https://www.sortlist.com/agency/steve-wan,1,http://www.seedyourdream.com
14,40,https://www.sortlist.com/agency/rootquotient,1,https://rootquotient.com
14,41,https://www.sortlist.com/agency/isolve-mobility,1,https://www.isolvemobility.co.za/
14,42,https://www.sortlist.com/agency/obp-solutions,1,https://www.obpsol.com
14,43,https://www.sortlist.com/agency/weprotoype-technologies,1,http://www.weprototype.tech
14,44,https://www.sortlist.com/agency/zartek,1,https://www.zartek.in/
14,45,https://www.sortlist.com/agency/creative-bibini,1,https://www.creativebibini.com
14,46,https://www.sortlist.com/agency/crapplet-infotech-private-limited,1,http://crapplet.in
14,47,https://www.sortlist.com/agency/softlabs-group,1,https://www.softlabsgroup.com
14,48,https://www.sortlist.com/agency/luis-alberto-bernal,1,http://www.lbernal.es
14,49,https://www.sortlist.com/agency/crown-tech-aps,1,http://crowntech.dk
14,50,https://www.sortlist.com/agency/seven-gb,1,http://www.sevengb.de
15,1,https://www.sortlist.com/agency/addrea,1,http://www.addrea.fr
15,2,https://www.sortlist.com/agency/redegal,1,https://www.redegal.com/es/
15,3,https://www.sortlist.com/agency/devconsult-berlin,1,http://www.devconsultberlin.de
15,4,https://www.sortlist.com/agency/kaaf-media-network,1,http://www.kaafmedia.net
15,5,https://www.sortlist.com/agency/onion-smart-solutions,1,http://www.onion.ke
15,6,https://www.sortlist.com/agency/vector,1,https://vector-inc.dev/
15,7,https://www.sortlist.com/agency/affides,1,http://www.affidesconsulting.com
15,8,https://www.sortlist.com/agency/leanatic,1,http://www.leanatic.com
15,9,https://www.sortlist.com/agency/the-people-who-do,1,https://tpwd.de
15,10,https://www.sortlist.com/agency/pitcher,1,http://www.ptchr.nl
15,11,https://www.sortlist.com/agency/competenza-innovare,1,http://www.thecompetenza.com
15,12,https://www.sortlist.com/agency/flowfabric,1,http://www.flowfabric.com
15,13,https://www.sortlist.com/agency/emit-gmbh-2,1,http://emit.digital
15,14,https://www.sortlist.com/agency/exclusive-web-systems,1,http://exclusivemw.online
15,15,https://www.sortlist.com/agency/wittig,1,http://www.wittig.nl
15,16,https://www.sortlist.com/agency/scalac,1,http://www.scalac.io
15,17,https://www.sortlist.com/agency/proffiz,1,https://proffiz.com/
15,18,https://www.sortlist.com/agency/develeopards,1,https://www.develeopards.com/
15,19,https://www.sortlist.com/agency/aylon-value-development,1,http://www.aylonvalue.com
15,20,https://www.sortlist.com/agency/dac-group-deutschland,1,https://www.dacgroup.com/de
15,21,https://www.sortlist.com/agency/aeronics-media,1,http://www.hrzn.de
15,22,https://www.sortlist.com/agency/dgm-walliser,1,http://www.dgm-kommunikation.de
15,23,https://www.sortlist.com/agency/lloyds-design,1,https://lloyds-digital.com/
15,24,https://www.sortlist.com/agency/esterox-llc,1,https://www.esterox.org/
15,25,https://www.sortlist.com/agency/mogic-gmbh,1,http://www.mogic.com
15,26,https://www.sortlist.com/agency/neon-software-solutions-gmbh,1,https://neon.dev/
15,27,https://www.sortlist.com/agency/brand-pioneers,1,https://www.spaceride.de/
15,28,https://www.sortlist.com/agency/redlabs,1,https://wireapps.co.uk/
15,29,https://www.sortlist.com/agency/ador,1,http://adorhub.com
15,30,https://www.sortlist.com/agency/joliarts,1,http://www.joliarts.de
15,31,https://www.sortlist.com/agency/evoque-innovative-lab,1,https://evoqueinnovativelab.com
15,32,https://www.sortlist.com/agency/swivt-technologies-2,1,https://www.goswivt.com
15,33,https://www.sortlist.com/agency/obesigns-solutions,1,http://www.obesignwebsolutions.co.ke
15,34,https://www.sortlist.com/agency/nextstack-llc,1,https://nextstack.org/
15,35,https://www.sortlist.com/agency/kastertech,1,https://kastertech.co.ke
15,36,https://www.sortlist.com/agency/cookee-technologies,1,https://www.cookee.io/
15,37,https://www.sortlist.com/agency/call-bharat,1,https://www.callbharat.com/
15,38,https://www.sortlist.com/agency/https-futurealiti-com,1,https://futurealiti.com/
15,39,https://www.sortlist.com/agency/dallonses,1,https://www.dallonses.com
15,40,https://www.sortlist.com/agency/wixiweb,1,https://wixiweb.fr/
